,Subject,date_published,review_text,type_of_traveller,seat_type,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
545,fastjet,2015-01-05 00:11:00,welcome surprise fastjet giving real competition kenya airways whose fares significantly higher  less flew lilongwe malawi dar es salaam departed arrived time plane new comfortable yes charge additional services customer  control much beyond low fare want spend advance booking advantageous seating baggage food even extras fare remained low,Couple Leisure,Economy Class,October 2015,Positive,Positive,,,Positive,,Positive,1
546,fastjet,2015-01-04 00:11:00,first time flying fastjet selected reading mostly good reviews using bigger jet planes compared competition route ticket price good booking process rather simple bad part  couldnt check online flight headed jro airport plenty time arrived nobody check desk apparently flight cancelled informed via email voicemail  hours departure way airport rebooked next flight  hrs later refused reprotection another airline matter fact precision air flight leaving  hours later told could get refund base fare extras like baggage fees etc pay ticket staff apologetic understanding food voucher support provided wait almost  hours airport fault local staff rather issue upper management look passengers better provisions flight cancellations occur think twice booking fastjet,Solo Leisure,Economy Class,October 2015,Positive,Positive,,,Neutral,,Negative,0
547,fastjet,2015-01-10 00:10:00,flew fastjet dar es salaam johannesburg two days later return flight bad experience overall cabin could little tidier cleaner cabin crew could smile little bit felt like bothering lady asked coffee would also help could mention somewhere pre booking pay checked luggage ended paying flights total  checking backpack toiletry allowed carryon luggage pair flops also delayed johannesburg almost hour reason given aircraft flight arrived late aircraft inbound flight dar es salaam allowed boardwe stopped jetway aircraft door wait pilots come shopping duty free shop started boarding passed us aircarft shopping bags hand found unprofessional written complaint email fastjet still waiting response,Solo Leisure,Economy Class,September 2015,Negative,Negative,Negative,,Neutral,,Negative,0
548,fastjet,2015-01-01 00:09:00,clean cabin helpful friendly service fastjet flights left time used fastjet dar es salaam uganda south africa malawi  flights  per cent full especially uganda malawi budget frills carriers flights smooth great service clean cabin,Solo Leisure,Economy Class,August 2015,Positive,Positive,,,Positive,,Positive,1
549,air-algerie,2021-01-08 00:03:00,nice cabin comfortable seats good entertainment systems food tasted good enough food flight length flight attendants friendly except  steward plane tvja date  july,Family Leisure,Economy Class,April 2020,Positive,Neutral,Positive,Positive,Positive,,Neutral,1
550,air-algerie,2019-01-26 00:12:00,paris oran bad service extremely expensive price plane cabin dirty seats uncomfortable cabin crew incompetent haughty take airline absolutely necessary choose spend vacation bad choice unfortunately company puts country shame,Family Leisure,Economy Class,July 2019,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
551,air-algerie,2018-01-03 00:08:00,amman barcelona via algiers would recommend airlines trip amman barcelona algiers checked luggage lost found since submitted two claims airline never got back answering phone email,Solo Leisure,Economy Class,June 2018,Neutral,Neutral,Negative,,Negative,,Negative,0
552,air-algerie,2018-01-19 00:07:00,london algiers slight delay service onboard excellent clean nice food friendly personnel pleased whole experience would fly air algerie,Solo Leisure,Economy Class,July 2018,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,1
553,air-algerie,2018-01-25 00:03:00,algiers paris worst airline ever aircraft old dirty flight time delayed postponed check process counter slow efficiency thing system time staff well trained etc,Business,Economy Class,March 2018,Negative,Negative,Negative,,Negative,,Neutral,0
554,air-algerie,2017-01-18 00:10:00,bamako algiers  flight delayed around  first heard anything around  told plane would take next day fed  around  shuttles started hotel got yelled airline personnel boarding shuttle last us got hotel around  dropped information hotel absolutely horrid hotel personnel shared flight information around noon next day asked number air algerie personnel whod made reservation picked  calls told call back around  told ready depart  around   shuttles came mad unorganized rush board shuttles wasnt enough space got pushed shoved left behind one shuttle left hotel without door closed around  another shuttle came managed get standing line airport hour got new boarding pass assured luggage handed previous day would plane service flight fairly decent plane landed around  took fine seat absolutely filthy however bathroom disgusting luggage come tried report luggage lost told could baggage claim tickets theyd taken airline got new boarding pass told come back next morning  got yelled reporting luggage lost  another passenger said plane bamako coming noon wait luggage came around,Solo Leisure,Economy Class,October 2017,Negative,Neutral,Neutral,,Negative,,Negative,0
555,air-algerie,2017-01-23 00:06:00,excellent flight good service hearty meal starter main course dessert tea coffee duty service board generous pitch economy class seats note delay departure due closure orly airport flights diverted paris cdg,Solo Leisure,Economy Class,March 2017,Positive,Positive,Positive,,Positive,,Positive,1
556,air-algerie,2017-01-23 00:06:00,paris algiers good flight excellent catering clean plane crowded cabin spacious  room legs comfortable seat good meal  hour flight crew listening complaint windows dirty,Solo Leisure,Economy Class,March 2017,Positive,Positive,Positive,,Positive,,Positive,1
